"@timestamp","host.name","process.name","process.parent.name","process.pid","process.command_line","user.name","user.id","user.domain"
"Jun 4, 2023 @ 13:58:09.709","DESKTOP-7UHDSLL","LeagueClientUxRender.exe","LeagueClientUx.exe","8,452","""C:\Riot Games\League of Legends (PBE)\LeagueClientUxRender.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --field-trial-handle=1604,17693895478729305753,624201804373460879,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,SameSiteByDefaultCookies --lang=en-US --service-sandbox-type=audio --no-sandbox --ignore-certificate-errors --ignore-certificate-errors --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --user-agent-product=""LeagueOfLegendsClient/13.12.513.0805 (CEF 91)"" --lang=en-US --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --mojo-platform-channel-handle=3064 /prefetch:8 --app-name=LeagueClient --ux-name=LeagueClientUx --ux-helper-name=LeagueClientUxHelper --log-dir=""LeagueClient Logs"" --app-port=52986 --output-base-dir=""C:\Riot Games\League of Legends (PBE)"" --crash-reporting=crashpad --crash-environment=PBE1 --crash-pipe=""\\.\pipe\crashpad_34104_JIKNEVFKZXQOFPLU"" --app-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-02_34104_LeagueClient.log"" --primary-ux-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-03_26944_LeagueClientUx.log""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:09.245","DESKTOP-7UHDSLL","LeagueClientUxRender.exe","LeagueClientUx.exe","26,376","""C:\Riot Games\League of Legends (PBE)\LeagueClientUxRender.exe"" --type=renderer --no-sandbox --autoplay-policy=no-user-gesture-required --force-device-scale-factor=1 --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --field-trial-handle=1604,17693895478729305753,624201804373460879,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,SameSiteByDefaultCookies --lang=en-US --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --user-agent-product=""LeagueOfLegendsClient/13.12.513.0805 (CEF 91)"" --disable-extensions --disable-spell-checking --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2324 /prefetch:1 --app-name=LeagueClient --ux-name=LeagueClientUx --ux-helper-name=LeagueClientUxHelper --log-dir=""LeagueClient Logs"" --app-port=52986 --output-base-dir=""C:\Riot Games\League of Legends (PBE)"" --crash-reporting=crashpad --crash-environment=PBE1 --crash-pipe=""\\.\pipe\crashpad_34104_JIKNEVFKZXQOFPLU"" --app-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-02_34104_LeagueClient.log"" --primary-ux-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-03_26944_LeagueClientUx.log""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:09.239","DESKTOP-7UHDSLL","LeagueClientUxRender.exe","LeagueClientUx.exe","13,380","""C:\Riot Games\League of Legends (PBE)\LeagueClientUxRender.exe"" --type=renderer --no-sandbox --autoplay-policy=no-user-gesture-required --force-device-scale-factor=1 --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --field-trial-handle=1604,17693895478729305753,624201804373460879,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,SameSiteByDefaultCookies --lang=en-US --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --user-agent-product=""LeagueOfLegendsClient/13.12.513.0805 (CEF 91)"" --disable-extensions --disable-spell-checking --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1564 /prefetch:1 --app-name=LeagueClient --ux-name=LeagueClientUx --ux-helper-name=LeagueClientUxHelper --log-dir=""LeagueClient Logs"" --app-port=52986 --output-base-dir=""C:\Riot Games\League of Legends (PBE)"" --crash-reporting=crashpad --crash-environment=PBE1 --crash-pipe=""\\.\pipe\crashpad_34104_JIKNEVFKZXQOFPLU"" --app-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-02_34104_LeagueClient.log"" --primary-ux-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-03_26944_LeagueClientUx.log""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:09.161","DESKTOP-7UHDSLL","LeagueClientUxRender.exe","LeagueClientUx.exe","2,676","""C:\Riot Games\League of Legends (PBE)\LeagueClientUxRender.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1604,17693895478729305753,624201804373460879,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,SameSiteByDefaultCookies --lang=en-US --service-sandbox-type=none --no-sandbox --ignore-certificate-errors --ignore-certificate-errors --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --user-agent-product=""LeagueOfLegendsClient/13.12.513.0805 (CEF 91)"" --lang=en-US --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --mojo-platform-channel-handle=2168 /prefetch:8 --app-name=LeagueClient --ux-name=LeagueClientUx --ux-helper-name=LeagueClientUxHelper --log-dir=""LeagueClient Logs"" --app-port=52986 --output-base-dir=""C:\Riot Games\League of Legends (PBE)"" --crash-reporting=crashpad --crash-environment=PBE1 --crash-pipe=""\\.\pipe\crashpad_34104_JIKNEVFKZXQOFPLU"" --app-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-02_34104_LeagueClient.log"" --primary-ux-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-03_26944_LeagueClientUx.log""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:04.040","DESKTOP-7UHDSLL","LeagueClientUxRender.exe","LeagueClientUx.exe","2,524","""C:\Riot Games\League of Legends (PBE)\LeagueClientUxRender.exe"" --type=gpu-process --field-trial-handle=1604,17693895478729305753,624201804373460879,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,HardwareMediaKeyHandling,SameSiteByDefaultCookies --no-sandbox --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --user-agent-product=""LeagueOfLegendsClient/13.12.513.0805 (CEF 91)"" --lang=en-US --gpu-preferences=SAAAAAAAAADgACgwAAAAAAAAAAAAAAAAAABgAAAAAAAoAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB4AAAAAAAAAHgAAAAAAAAAKAAAAAQAAAAgAAAAAAAAACgAAAAAAAAAMAAAAAAAAAA4AAAAAAAAABAAAAAAAAAAAAAAAAUAAAAQAAAAAAAAAAAAAAAGAAAAEAAAAAAAAAABAAAABQAAABAAAAAAAAAAAQAAAAYAAAAIAAAAAAAAAAgAAAAAAAAA --log-file=""C:\Riot Games\League of Legends (PBE)\debug.log"" --mojo-platform-channel-handle=64 /prefetch:2 --app-name=LeagueClient --ux-name=LeagueClientUx --ux-helper-name=LeagueClientUxHelper --log-dir=""LeagueClient Logs"" --app-port=52986 --output-base-dir=""C:\Riot Games\League of Legends (PBE)"" --crash-reporting=crashpad --crash-environment=PBE1 --crash-pipe=""\\.\pipe\crashpad_34104_JIKNEVFKZXQOFPLU"" --app-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-02_34104_LeagueClient.log"" --primary-ux-log-file-path=""C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-03_26944_LeagueClientUx.log""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:02.880","DESKTOP-7UHDSLL","LeagueClientUx.exe","LeagueClient.exe","26,944","""C:/Riot Games/League of Legends (PBE)/LeagueClientUx.exe"" ""--riotclient-auth-token=VR2pvsWXMGvsV7tW3lYLcg"" ""--riotclient-app-port=52858"" ""--no-rads"" ""--disable-self-update"" ""--region=PBE"" ""--locale=en_US"" ""--riotgamesapi-standalone"" ""--riotgamesapi-settings=eyJjbGllbnQtY29uZmlnIjp7InVybCI6Imh0dHBzOi8vY2xpZW50Y29uZmlnLnJwZy5yaW90Z2FtZXMuY29tIn0sImRlZmF1bHRfcmVnaW9uIjoiUEJFIiwiZ2xvYmFscyI6eyJzZXNzaW9uLWlkIjoiZDIwODlhZWEtMmI5Yi02NzRlLWEwMGMtYjEwYTI0N2YwODRjIn0sInBhdGNobGluZV9pZCI6InBiZSIsInByb2R1Y3QtaW50ZWdyYXRpb24iOnsiYXBwLXVwZGF0ZS1zdGF0dXMiOiJDOi9Qcm9ncmFtRGF0YS9SaW90IEdhbWVzL01ldGFkYXRhL2xlYWd1ZV9vZl9sZWdlbmRzLnBiZS9sZWFndWVfb2ZfbGVnZW5kcy5wYmUudXBkYXRlLXN0YXR1cy5qc29uIiwiaGVhcnRiZWF0IjoiQzovVXNlcnMvSGFyYW1iZS9BcHBEYXRhL0xvY2FsL1Jpb3QgR2FtZXMvUmlvdCBDbGllbnQvRGF0YS9TZXNzaW9ucy9kMjA4OWFlYS0yYjliLTY3NGUtYTAwYy1iMTBhMjQ3ZjA4NGMvVlIycHZzV1hNR3ZzVjd0VzNsWUxjZy5oZWFydGJlYXQuanNvbiIsImxvY2tmaWxlIjoiQzovUHJvZ3JhbURhdGEvUmlvdCBHYW1lcy9NZXRhZGF0YS9sZWFndWVfb2ZfbGVnZW5kcy5wYmUvbGVhZ3VlX29mX2xlZ2VuZHMucGJlLmxvY2tmaWxlIiwic2V0dGluZ3MiOiJDOi9Qcm9ncmFtRGF0YS9SaW90IEdhbWVzL01ldGFkYXRhL2xlYWd1ZV9vZl9sZWdlbmRzLnBiZS9sZWFndWVfb2ZfbGVnZW5kcy5wYmUucHJvZHVjdF9zZXR0aW5ncy55YW1sIn0sInByb2R1Y3RfaWQiOiJsZWFndWVfb2ZfbGVnZW5kcyIsInB1Ymxpc2hlciI6InJpb3QiLCJyZWdpb25fZGF0YSI6eyJQQkUiOnsiYXZhaWxhYmxlX2xvY2FsZXMiOlsiY3NfQ1oiLCJkZV9ERSIsImVsX0dSIiwiZW5fQVUiLCJlbl9HQiIsImVuX1VTIiwiZXNfQVIiLCJlc19FUyIsImVzX01YIiwiZnJfRlIiLCJodV9IVSIsIml0X0lUIiwiamFfSlAiLCJrb19LUiIsInBsX1BMIiwicHRfQlIiLCJyb19STyIsInJ1X1JVIiwidHJfVFIiXSwiZGVmYXVsdF9sb2NhbGUiOiJlbl9VUyIsInJzbyI6eyJjbGllbnQiOiJsb2wifX19LCJyaW90Y2xpZW50Ijp7ImFwcC1wb3J0IjoiNTI4NTgiLCJhdXRoLXRva2VuIjoiVlIycHZzV1hNR3ZzVjd0VzNsWUxjZyJ9LCJyaW90Z2FtZXNhcGkiOnsicGVyc2lzdGVuY2UtcGF0aCI6IkM6L1VzZXJzL0hhcmFtYmUvQXBwRGF0YS9Mb2NhbC9SaW90IEdhbWVzL0xlYWd1ZSBvZiBMZWdlbmRzIFBCRSJ9LCJyc29fYXV0aCI6eyJhdXRob3JpemF0aW9uLWtleSI6ImV3MEtJQ0FnSUNKamIyUmxJam9nSW1SWFZYaFBibHBtVld0c1ZXVkdhM3BPYkd4cVlWZDBjbFV4Vmt0bFdHY3lVbTFqZFZFd2VITk5TRlpEVlcxV1RVeFhUWGxUVlhCVVpGaHZkRmRYV2xwVlVUMDlJaXdOQ2lBZ0lDQWlZMjlrWlY5MlpYSnBabWxsY2lJNklDSlNWbU0zZWt4YUxVZGFjMUl0TkVwMWVHMHlXVkJSYUZWYVYyNWpRMFpSVGtoR2VWQllhakF6ZEZwTE1GSlpkV00xVUdWdFJ6UlBRbXhPTjFSb2JsUmxUVGczYWpaUlIwVnJNVlF3VTFobWJGTTFORzF1UVNJTkNuMD0ifX0="" ""--rga-lite"" ""--remoting-auth-token=lEyF32YMkdlucTvbEGlypA"" ""--respawn-command=LeagueClient.exe"" ""--respawn-display-name=League of Legends"" ""--app-port=52986"" ""--install-directory=C:\Riot Games\League of Legends (PBE)"" ""--app-name=LeagueClient"" ""--ux-name=LeagueClientUx"" ""--ux-helper-name=LeagueClientUxHelper"" ""--log-dir=LeagueClient Logs"" ""--crash-reporting=crashpad"" ""--crash-environment=PBE1"" ""--crash-pipe=\\.\pipe\crashpad_34104_JIKNEVFKZXQOFPLU"" ""--app-log-file-path=C:/Riot Games/League of Legends (PBE)/Logs/LeagueClient Logs/2023-06-04T13-58-02_34104_LeagueClient.log"" ""--app-pid=34104"" ""--output-base-dir=C:\Riot Games\League of Legends (PBE)"" ""--no-proxy-server"" ""--ignore-certificate-errors""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:02.308","DESKTOP-7UHDSLL","LeagueCrashHandler64.exe","LeagueClient.exe","30,992","""C:\Riot Games\League of Legends (PBE)\LeagueCrashHandler64.exe"" ""--database=C:/Users/Harambe/AppData/Local/Riot Games/League of Legends/LeagueClient/Crashes"" ""--metrics-dir=C:/Users/Harambe/AppData/Local/Riot Games/League of Legends/LeagueClient/Crashes"" --url=https://sentry.io/api/1442968/minidump/?sentry_key=819c51f9b27f4f4b8cf6811c04fda544 --initial-client-data=0x268,0x270,0x274,0x26c,0x278,0x7ff701594028,0x7ff701594040,0x7ff701594058",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:58:01.946","DESKTOP-7UHDSLL","LeagueClient.exe","RiotClientServices.exe","34,104","""C:/Riot Games/League of Legends (PBE)/LeagueClient.exe"" --riotclient-auth-token=VR2pvsWXMGvsV7tW3lYLcg --riotclient-app-port=52858 --no-rads --disable-self-update --region=PBE --locale=en_US --riotgamesapi-standalone --riotgamesapi-settings=eyJjbGllbnQtY29uZmlnIjp7InVybCI6Imh0dHBzOi8vY2xpZW50Y29uZmlnLnJwZy5yaW90Z2FtZXMuY29tIn0sImRlZmF1bHRfcmVnaW9uIjoiUEJFIiwiZ2xvYmFscyI6eyJzZXNzaW9uLWlkIjoiZDIwODlhZWEtMmI5Yi02NzRlLWEwMGMtYjEwYTI0N2YwODRjIn0sInBhdGNobGluZV9pZCI6InBiZSIsInByb2R1Y3QtaW50ZWdyYXRpb24iOnsiYXBwLXVwZGF0ZS1zdGF0dXMiOiJDOi9Qcm9ncmFtRGF0YS9SaW90IEdhbWVzL01ldGFkYXRhL2xlYWd1ZV9vZl9sZWdlbmRzLnBiZS9sZWFndWVfb2ZfbGVnZW5kcy5wYmUudXBkYXRlLXN0YXR1cy5qc29uIiwiaGVhcnRiZWF0IjoiQzovVXNlcnMvSGFyYW1iZS9BcHBEYXRhL0xvY2FsL1Jpb3QgR2FtZXMvUmlvdCBDbGllbnQvRGF0YS9TZXNzaW9ucy9kMjA4OWFlYS0yYjliLTY3NGUtYTAwYy1iMTBhMjQ3ZjA4NGMvVlIycHZzV1hNR3ZzVjd0VzNsWUxjZy5oZWFydGJlYXQuanNvbiIsImxvY2tmaWxlIjoiQzovUHJvZ3JhbURhdGEvUmlvdCBHYW1lcy9NZXRhZGF0YS9sZWFndWVfb2ZfbGVnZW5kcy5wYmUvbGVhZ3VlX29mX2xlZ2VuZHMucGJlLmxvY2tmaWxlIiwic2V0dGluZ3MiOiJDOi9Qcm9ncmFtRGF0YS9SaW90IEdhbWVzL01ldGFkYXRhL2xlYWd1ZV9vZl9sZWdlbmRzLnBiZS9sZWFndWVfb2ZfbGVnZW5kcy5wYmUucHJvZHVjdF9zZXR0aW5ncy55YW1sIn0sInByb2R1Y3RfaWQiOiJsZWFndWVfb2ZfbGVnZW5kcyIsInB1Ymxpc2hlciI6InJpb3QiLCJyZWdpb25fZGF0YSI6eyJQQkUiOnsiYXZhaWxhYmxlX2xvY2FsZXMiOlsiY3NfQ1oiLCJkZV9ERSIsImVsX0dSIiwiZW5fQVUiLCJlbl9HQiIsImVuX1VTIiwiZXNfQVIiLCJlc19FUyIsImVzX01YIiwiZnJfRlIiLCJodV9IVSIsIml0X0lUIiwiamFfSlAiLCJrb19LUiIsInBsX1BMIiwicHRfQlIiLCJyb19STyIsInJ1X1JVIiwidHJfVFIiXSwiZGVmYXVsdF9sb2NhbGUiOiJlbl9VUyIsInJzbyI6eyJjbGllbnQiOiJsb2wifX19LCJyaW90Y2xpZW50Ijp7ImFwcC1wb3J0IjoiNTI4NTgiLCJhdXRoLXRva2VuIjoiVlIycHZzV1hNR3ZzVjd0VzNsWUxjZyJ9LCJyaW90Z2FtZXNhcGkiOnsicGVyc2lzdGVuY2UtcGF0aCI6IkM6L1VzZXJzL0hhcmFtYmUvQXBwRGF0YS9Mb2NhbC9SaW90IEdhbWVzL0xlYWd1ZSBvZiBMZWdlbmRzIFBCRSJ9LCJyc29fYXV0aCI6eyJhdXRob3JpemF0aW9uLWtleSI6ImV3MEtJQ0FnSUNKamIyUmxJam9nSW1SWFZYaFBibHBtVld0c1ZXVkdhM3BPYkd4cVlWZDBjbFV4Vmt0bFdHY3lVbTFqZFZFd2VITk5TRlpEVlcxV1RVeFhUWGxUVlhCVVpGaHZkRmRYV2xwVlVUMDlJaXdOQ2lBZ0lDQWlZMjlrWlY5MlpYSnBabWxsY2lJNklDSlNWbU0zZWt4YUxVZGFjMUl0TkVwMWVHMHlXVkJSYUZWYVYyNWpRMFpSVGtoR2VWQllhakF6ZEZwTE1GSlpkV00xVUdWdFJ6UlBRbXhPTjFSb2JsUmxUVGczYWpaUlIwVnJNVlF3VTFobWJGTTFORzF1UVNJTkNuMD0ifX0= --rga-lite",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:57:56.372","DESKTOP-7UHDSLL","RiotClientUxRender.exe","RiotClientUx.exe","38,392","""C:\Riot Games\Riot Client\UX\RiotClientUxRender.exe"" --type=gpu-process --field-trial-handle=1484,9948243001140731290,13621129247683843731,131072 --disable-features=HardwareMediaKeyHandling,NetworkService --disable-gpu-sandbox --use-gl=disabled --no-sandbox --log-file=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/debug.log"" --product-version=""RiotClient/65.0.7 (CEF 74)"" --lang=en-US --gpu-preferences=KAAAAAAAAADgAAAgAQAAAAAAAAAAAGAAAAAAABAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --log-file=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/debug.log"" --service-request-channel-token=3784865638663787536 --mojo-platform-channel-handle=3372 /prefetch:2 --app-name=RiotClient --ux-name=RiotClientUx --ux-helper-name=RiotClientUxHelper --log-dir=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/"" --app-port=52858 --crashpad-environment=KeystoneFoundationLiveWin --user-data-root=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client"" --app-root=""C:/Riot Games/Riot Client""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:57:41.577","DESKTOP-7UHDSLL","RiotClientUxRender.exe","RiotClientUx.exe","16,576","""C:\Riot Games\Riot Client\UX\RiotClientUxRender.exe"" --type=renderer --no-sandbox --autoplay-policy=no-user-gesture-required --enable-experimental-web-platform-features --force-device-scale-factor=1 --log-file=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/debug.log"" --field-trial-handle=1484,9948243001140731290,13621129247683843731,131072 --disable-features=HardwareMediaKeyHandling,NetworkService --lang=en-US --log-file=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/debug.log"" --product-version=""RiotClient/65.0.7 (CEF 74)"" --disable-extensions --disable-spell-checking --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=12620886852384544648 --renderer-client-id=3 --mojo-platform-channel-handle=2264 /prefetch:1 --app-name=RiotClient --ux-name=RiotClientUx --ux-helper-name=RiotClientUxHelper --log-dir=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/"" --app-port=52858 --crashpad-environment=KeystoneFoundationLiveWin --user-data-root=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client"" --app-root=""C:/Riot Games/Riot Client""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:57:41.567","DESKTOP-7UHDSLL","RiotClientUxRender.exe","RiotClientUx.exe","5,304","""C:\Riot Games\Riot Client\UX\RiotClientUxRender.exe"" --type=gpu-process --field-trial-handle=1484,9948243001140731290,13621129247683843731,131072 --disable-features=HardwareMediaKeyHandling,NetworkService --no-sandbox --log-file=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/debug.log"" --product-version=""RiotClient/65.0.7 (CEF 74)"" --lang=en-US --gpu-preferences=KAAAAAAAAADgAAAgAQAAAAAAAAAAAGAAAAAAABAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --log-file=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/debug.log"" --service-request-channel-token=1833062242508984119 --mojo-platform-channel-handle=1544 /prefetch:2 --app-name=RiotClient --ux-name=RiotClientUx --ux-helper-name=RiotClientUxHelper --log-dir=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/"" --app-port=52858 --crashpad-environment=KeystoneFoundationLiveWin --user-data-root=""C:/Users/Harambe/AppData/Local/Riot Games/Riot Client"" --app-root=""C:/Riot Games/Riot Client""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:57:41.219","DESKTOP-7UHDSLL","RiotClientCrashHandler.exe","RiotClientUx.exe","22,552","""C:\Riot Games\Riot Client\RiotClientCrashHandler.exe"" --no-rate-limit ""--attachment=2023-06-04T13-57-41_10608_RiotClientUx.0.log=C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/2023-06-04T13-57-41_10608_RiotClientUx.0.log"" ""--attachment=2023-06-04T13-57-41_10608_RiotClientUx.log=C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client UX Logs/2023-06-04T13-57-41_10608_RiotClientUx.log"" ""--attachment=__sentry-breadcrumb1=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\RiotClientUx\3805dd30-894d-4c9b-c3b6-4ef64fb94c15.run\__sentry-breadcrumb1"" ""--attachment=__sentry-breadcrumb2=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\RiotClientUx\3805dd30-894d-4c9b-c3b6-4ef64fb94c15.run\__sentry-breadcrumb2"" ""--attachment=__sentry-event=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\RiotClientUx\3805dd30-894d-4c9b-c3b6-4ef64fb94c15.run\__sentry-event"" ""--database=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\RiotClientUx"" ""--metrics-dir=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\RiotClientUx"" --url=https://sentry.io:443/api/1339107/minidump/?sentry_key=dc54709324504ab18ddf517a83f99e1a --initial-client-data=0x368,0x36c,0x370,0xc4,0x374,0x107aff8,0x107b008,0x107b018",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:57:40.721","DESKTOP-7UHDSLL","RiotClientUx.exe","RiotClientServices.exe","10,608","""C:/Riot Games/Riot Client/UX/RiotClientUx.exe"" --app-port=52858 --remoting-auth-token=fmtpOge4qS1q1Kv9TbGr6A --app-pid=876 ""--log-dir=C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs"" ""--user-data-root=C:/Users/Harambe/AppData/Local/Riot Games/Riot Client"" ""--app-root=C:/Riot Games/Riot Client"" --crashpad-environment=KeystoneFoundationLiveWin",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 13:57:38.778","DESKTOP-7UHDSLL","RiotClientCrashHandler.exe","RiotClientServices.exe","12,556","""C:\Riot Games\Riot Client\RiotClientCrashHandler.exe"" --no-rate-limit ""--attachment=2023-06-04T13-57-38_876_Riot_Client.0.log=C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client Logs/2023-06-04T13-57-38_876_Riot Client.0.log"" ""--attachment=2023-06-04T13-57-38_876_Riot_Client.log=C:/Users/Harambe/AppData/Local/Riot Games/Riot Client/Logs/Riot Client Logs/2023-06-04T13-57-38_876_Riot Client.log"" ""--attachment=__sentry-breadcrumb1=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\Riot Client\f422046a-2123-42f0-b29b-effd245b598c.run\__sentry-breadcrumb1"" ""--attachment=__sentry-breadcrumb2=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\Riot Client\f422046a-2123-42f0-b29b-effd245b598c.run\__sentry-breadcrumb2"" ""--attachment=__sentry-event=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\Riot Client\f422046a-2123-42f0-b29b-effd245b598c.run\__sentry-event"" ""--database=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\Riot Client"" ""--metrics-dir=C:\Users\Harambe\AppData\Local\Riot Games\Riot Client\Crashes\Riot Client"" --url=https://sentry.io:443/api/1339107/minidump/?sentry_key=dc54709324504ab18ddf517a83f99e1a --initial-client-data=0x3c8,0x3d8,0x3ac,0x3f4,0x3a8,0x614a6448,0x614a6458,0x614a6468",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
